tid,comAuthor,comAuthorImg,comContent,comAddress,comTime
9297216276,帕拉斯 ,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.b8b10c80.Tfv5gyrPSd5vvQrNgoFBkQ?t=1720182435,                    上钟了，上班就是为了下班的,广东,2024-12-01 08:11
9297216276,6666ghgf,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.3b451a76.nuPrBqsyk9dnKLq6pVBPIw?t=1646642414,                    上钟,河南,2024-12-01 08:46
9297216276,贴吧用户_GUP9PGJ,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.477f155.v3zWzU6Fg1v0GIl0-C0bsw,                    ****牲口，哈哈哈哈哈哈哈哈哈哈,陕西,2024-12-01 10:20
9297216276,黑狗正義,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.2df3e5e2.mRNZYa5jbtgc-iCaNVPLiA?t=1713611803,                    周末还上班？,吉林,2024-12-01 10:44
9298056420,GⅠNSHERRY,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.3e74932.DaMQW8U83KjpHzZxeupc9w?t=1732982522,                    实在没活，多说几遍科目四，科目五都行，能别这么低能吗,安徽,2024-12-01 10:46
9298056420,未知作者,无头像,,地址信息缺失,时间信息缺失
9298056420,根本无明,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.ec0de594.6VlKdasYy11uUWHR56GLXg?t=1619065761,                    抗抗们也悟了，悟出腾讯和lpl的恶心之处了,山西,2024-12-01 10:48
9298056420,超级辩论手,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.417ea76a.lZPuBHjUdXhJQJgrR0NidQ?t=1712672741,                    你认的这个什么bigbang爹，怕你不知道，赌博、性买卖、偷拍、贪污都沾了，都关进去几年了,江苏,2024-12-01 10:54
9298056420,Archer的亲爹,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.da3626ac.fbmbrKABzAeF90zftMqlyg?t=1679342205,                    东baby又开始了互联网上最低贱的玩意 小日子遗留下的杂碎,浙江,2024-12-01 10:56
9298056420,贴吧用户_JAJ9e4b,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.deda936f.sVzlMkgvOCLPHNea6wTUxg,                    回来了，都回来了。前半个月太安静都有点不习惯,广东,2024-12-01 10:56
9298056420,eisisnwjsi,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.d842bc57.2Aum87gbcrIKJ1ZZ0GONZw?t=1681977496,                    没妈妈的人连狗都不如啊,浙江,2024-12-01 10:56
9298056420,打字别乱说话,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.be4acadc.tQfcdENcHadR4cV2bE4IWg?t=1732693988,                    我从2014年就在看抗吧。为啥我觉得一直就是faker一吧？faker一直都是抗吧第一经验书。好评如潮的14年15年的dopa，UZI，pawn不都是要碰瓷faker才有大量回复？16 17更不必说，版面十个帖子7个带faker18年吹格里芬，UZI的多19年吹IG的多20年到22年，我天天看新闻，没看抗吧23年到现在。不都是吹fake的,广西,2024-12-01 11:04
9298056420,未知作者,无头像,,地址信息缺失,时间信息缺失
9298056420,123大盘珠,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.1a1f294b.mWPX-LhL9OlQN92RGOQ4lQ?t=1695046767,                    顺从你了,江苏,2024-12-01 11:09
9298056420,夜鸢和三,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.751076ed.78zEB25JUYVUhoS-vlNHuQ?t=1724040299,                    我现在真怀疑宙活的转会是👊🏻刻意安排的 一次转会直接把捞批捞盘活了 没了宙活这个奶嘴嗦 捞批捞到底还能捧谁出来对抗大飞？,上海,2024-12-01 11:15
9298056420,幸福侯彩擂,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.676bf242.vFzdHG5F7GI3bIcM5GZdJg?t=1502513630,                    嘴硬又回来了,广东,2024-12-01 11:15
9298056420,TT又11😎,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.6447157d.06TX2DrA-KWslodEIgDomQ?t=1730648571,                    想吃桌角了,河北,2024-12-01 11:16
9298056420,希翼,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.64dd4fc3.o0yyirxZad3NvMjd3NAEvA?t=1669131477,                    不过其实蝌蚪们也不行啊。这种人都存在,江苏,2024-12-01 11:16
9298056420,saber酱_FSN,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.d26455dc._bg19PbnZxKUIuKgmKsAMw?t=1420687792,                    对味了，路边反派小丑回来了,上海,2024-12-01 11:17
9298056420,未知作者,无头像,,地址信息缺失,时间信息缺失
9298056420,贴吧用户_J7GN16G,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.a5e06f03.MJNiLq_9lIKMVCVlpg_E3w?t=1729320394,                    哎呦，这大比给我艹的呀，桌角吃多了？,安徽,2024-12-01 11:18
9298056420,五冠王faker0,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.271b2b81.PZNPTzai81kMbfeszdmVcA,                    东北大傻狗,江苏,2024-12-01 11:19
9298056420,白金之星,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.90c4a746.5H_AKHbUlphLa2yUGlZ59w?t=1668494414,                    blgbang都有吹的我也是服了，有进监狱的，有在军队里被当猴耍的，连bengi去了都能弄个小班长当当，这么大腕儿的怎么去了只能当🐒呢,山东,2024-12-01 11:22
9298056420,LPL历史专家,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.d80bd331.-kBU6Z1Ymjhxgdmg40yYHA,                    这又是哪条kr爹？,陕西,2024-12-01 11:27
9298056420,穗粒,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.b58f289a.1Y7J2QzkrVgwcNFnLB6kUw?t=1630495257,                    鸡婆 今天没接客嘛,重庆,2024-12-01 11:27
9298056420,贴吧用户_78yCyJ9,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.bbf017be.kJaXzjZecWILe5YgVTrE0Q?t=1682099833,                    胎君吃桌角吃多了导致的,广东,2024-12-01 11:39
9298056420,未知作者,无头像,,地址信息缺失,时间信息缺失
9298056420,斯柯达黑,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.da432842.29jBLabVgdNDgtsLyV8DRw?t=1626964664,                    为了骂蝌蚪还要认其他韩国人当爹,上海,2024-12-01 11:41
9298056420,这是什么山,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.8654b77a.3RmrMkBvQZqOWDobz0Sqdg?t=1700445906,                    不然讨论腾讯的赚钱工具lp捞？,山西,2024-12-01 11:43
9298056420,贴吧用户_5E2UJUP,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.aa86b4b.AOQQQa5XFpo2lCiwa46RNQ?t=1596391274,                    是的，大李狗是我儿，bigbang是你叠，你当然是会觉得你叠比我儿牛逼,广西,2024-12-01 11:44
9298056420,鼯,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.63c93650.agVHmHrCG1RN8OIgZXUkVg,                    你吗知道你在网上把她挂出来被骂吗,四川,2024-12-01 11:45
9298056420,B56http,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.bbfe42a.bCJ0ZQ7f_iLtv05G6MKiMg?t=1654608093,                    哪里的野狗乱串，原来是🐍🐔吧,新疆,2024-12-01 11:51
9298056420,supercarry,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.44844ac4.PB7o-EEVW7Cm1yFRJK3sBA?t=1652695966,                    你和你的路边野狗团都一样无人在意,广东,2024-12-01 11:55
9298097527,CAR阳Yy,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.d55d90b8.D5Ipiukx1_qbqTr_Dpv3_A?t=1488886227,                    哈哈，好会去别人那找画面，还括号🧟♂️粉。这不妥妥小学生吗,安徽,2024-12-01 11:07
9298097527,未知作者,无头像,,地址信息缺失,时间信息缺失
9298097527,CAR阳Yy,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.d55d90b8.D5Ipiukx1_qbqTr_Dpv3_A?t=1488886227,"                    好像都是他们🧟♂️粉的功劳一样，嘎子，rooke,冰岛人的粉丝都是废物一样。",安徽,2024-12-01 11:09
9298097527,CAR阳Yy,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.d55d90b8.D5Ipiukx1_qbqTr_Dpv3_A?t=1488886227,                    ,安徽,2024-12-01 11:10
9298097527,列克星敦,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.8e8774d1.Kcz31p_6p13ln4s-HZqcLw?t=1678536011,                    等比赛输了就是另一个画面了,辽宁,2024-12-01 11:20
9298097527,芋圆波波奶,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.701c11d9.A5DLDgYmQ8LcgyJx0zA5iA?t=1636097640,                    ？,陕西,2024-12-01 11:25
9298097527,普萘洛尔,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.8b825b39.9ABFbZ-Gh4uKGsvq61pN0w?t=1588248659,                    不是合同到了自由人去了滔搏吗？咋就叛徒了？,陕西,2024-12-01 11:27
9298097527,心岛未离,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.216652ae.1AEyo6s0liZE-4D7_qUWAA?t=1661560165,                    主要是微博投票没什么用他们还不知道,湖北,2024-12-01 11:30
9298097527,未知作者,无头像,,地址信息缺失,时间信息缺失
9298097527,see人间百态,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.98985a87._dDFMWYcKVFILQ314PTQ2w?t=1694959378,                    感觉不然哥哥休赛期第一ad且🐴说了句其他人都感觉差不多被黑到现在且休息了还要被拿出来时不时鞭尸,湖北,2024-12-01 11:31
9298097527,好风如水lan,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.47b76023.H0krj4bGMEGESTBPGHrHtQ?t=1717254371,                    唐,四川,2024-12-01 11:32
9298097527,CAR阳Yy,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.d55d90b8.D5Ipiukx1_qbqTr_Dpv3_A?t=1488886227,                    有点期待新赛季了。快进到舅舅嘎子吧。,安徽,2024-12-01 11:34
9298097527,gfzchinvfe,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.8fe4fa23.xxvGXIGbxucqxYoDYkFXuA?t=1715935377,                    确实比袅袅强，袅袅不仅不投队友还会骂队友。,河南,2024-12-01 11:36
9298097527,坏女人玛奇玛的御主,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.ced60ce5.BVaJ27YMcrUP8IDcr1egEw?t=1721968190,                    js假c,山东,2024-12-01 11:42
9298097527,菠囉乃我小号,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.e5920434.U2ZaSfhcW4VEphQtMvBYFg?t=1515465495,                    js还会帮队友投票，当年也帮hf投最佳阵容。尿罐子只会怪队友抢mvp,福建,2024-12-01 11:50
9298097527,未知作者,无头像,,地址信息缺失,时间信息缺失
9298097527,xyxz1111,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.9684b575.XgrM-uEHeTv5umG3nxjuMg?t=1515639830,                    到底是谁谁在恨啊？别人超话里面一没拉踩二没攻击，怎么有人就叫上毒杂了？狗牌中单用在这种语境也不是个好词吧？,陕西,2024-12-01 11:54
9293713768,英梨梨,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.41bca13c.OJZKhccFCWmOoEUgimioww?t=1726060227,他可以说次级里和siwoo双娇的上单，dk的青训是真的强,上海,2024-11-29 02:42
9293713768,未知作者,无头像,,地址信息缺失,时间信息缺失
9293713768,英梨梨,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.41bca13c.OJZKhccFCWmOoEUgimioww?t=1726060227,感觉这次宙斯让t1重新意识到青训的重要性了，我觉得是好事,上海,2024-11-29 02:46
9293713768,我寄人间🩸馒头,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.5861c5a2.pJRRVu_jbi8tojfqR3A7ZA?t=1727849717,                    挺好的，宁愿上新人历练也不想看到多兰,重庆,2024-11-29 02:47
9293713768,英梨梨,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.41bca13c.OJZKhccFCWmOoEUgimioww?t=1726060227,然后是这对中野，学院联赛bro的中野，刚3-0横扫了t1，直接被买过来了，大家可别小瞧学院联赛，lck青训真正有潜力的都在这打呢，这对中野整个联赛和杀猪一样横扫了整个lck青训,上海,2024-11-29 02:55
9293713768,顾未来QAQ,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.649b7515.iZ4jCND6PxG4rVo0v-ncFA?t=1480386719,                    什么冠军？,上海,2024-11-29 02:59
9293713768,英梨梨,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.41bca13c.OJZKhccFCWmOoEUgimioww?t=1726060227,然后就是t1青训的教练，一个是今年fox的教练，一个是21年带lng进世界赛的教练,上海,2024-11-29 02:59
9293713768,三千子❀,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.9913dd7e._zS7dE2TJLTPi4aGdRYmCA?t=1719425797,                    上半张脸像小虎，下半张脸像宙斯唉,河南,2024-11-29 03:00
9293713768,未知作者,无头像,,地址信息缺失,时间信息缺失
9293713768,英梨梨,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.41bca13c.OJZKhccFCWmOoEUgimioww?t=1726060227,这个是t1学院联赛提拔上来的,上海,2024-11-29 03:00
9293713768,英梨梨,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.41bca13c.OJZKhccFCWmOoEUgimioww?t=1726060227,今年t1重新捡回青训了，虽然还没到以前的程度，但起码有想法了，之前t1青训真的烂到一定程度了,上海,2024-11-29 03:02
9293713768,英梨梨,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.41bca13c.OJZKhccFCWmOoEUgimioww?t=1726060227,在我这现在t1二队的中野期待值最高，然后就是上单了,上海,2024-11-29 03:03
9293713768,空想,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.130eaa99.0JabPifm6mFdg4Z7a7tozA?t=1600612585,                    dk青训真有东西啊，lucid刚提上来就进世界赛了,天津,2024-11-29 03:05
9293713768,草薙直哉,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.f74b3e88.7gkZXvzg2tISA77Q9cTZOg?t=1667611324,                    刚搜了下，年初看宙斯直播那个背景板剑姬就是他,河北,2024-11-29 03:06
9293713768,yaneh,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.b7c6388d.T9B00J9FQ74qgVV_hASwyA?t=1499684177,                    不得不说LCK那边人才储备比LPL强太多了，过两年blg那几个人老了可咋办？,广东,2024-11-29 03:07
9293713768,未知作者,无头像,,地址信息缺失,时间信息缺失
9293713768,折一束珐,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.bda5393.kuJpqgHyuWVNgem8a2hNcw,                    07？不是我一个观众真成老东西了,浙江,2024-11-29 03:08
9293713768,HCalcium,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.276d0db9.G_mtG95hWDke9Hh-yZnlsg?t=1667994030,                    这么晚了还不睡,山东,2024-11-29 03:08
9293713768,折一束珐,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.bda5393.kuJpqgHyuWVNgem8a2hNcw,                    再这样下去lck选手要比LPL的小一轮了,浙江,2024-11-29 03:08
9293713768,奇迹与你&透龙,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.eaa0fae6.3wh_KcfKJLkuKn6zUJo2Tw?t=1693724408,                    搜了下这人，他的剑姬被宙活青钢影踢成了麻瓜,河南,2024-11-29 03:09
9293713768,英梨梨,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.41bca13c.OJZKhccFCWmOoEUgimioww?t=1726060227,大家记得多关注中野，这对搭档把整个学院联赛全打爆了，和杀猪一样,上海,2024-11-29 03:10
9293713768,不甜不要钱GO,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.357c4a00.CYL178I97bYkpbjlic0iVw?t=1446967587,                    T1之前青训也猛啊。现在不知道为什么不行了。ONER 周斯都是自家出的,广东,2024-11-29 03:13
9293713768,未知作者,无头像,,地址信息缺失,时间信息缺失
9293713768,sownmsi,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.c1182952.CMewfSrZLDGZG2JYUyiyWA?t=1732229352,                    这几个人看过ob确实猛,广东,2024-11-29 04:02
9293713768,流星_____,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.c0a620f5.y2mkcL1U7zu3Qvw2ArDKcg?t=1720423123,                    t1这几年次级联赛成绩拉的不行，说什么垄断青训简直太搞笑了,江苏,2024-11-29 05:41
9293713768,低头总有影子,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.a0c7b78f.n0XZksU0Yvzsml5NkoKa7Q?t=1532366614,                    poby呢,湖北,2024-11-29 05:42
9293713768,端手承虏酱,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.b385d848.GyXcZqbyff_2IEMdjunDDA?t=1729207205,                    科乃面首+1,广东,2024-11-29 06:54
9293713768,陪你看金色的雨,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.2de723df.odEXoauvFqxAaCABtYafkQ?t=1688688198,                    新宙斯？,安徽,2024-11-29 07:52
9293713768,baby用哥,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.984878d1.7jTM6ieqq7aDUPg70lEiAA,                    多兰也只有这一年的机会，如果打不好估计t1就会提青训了,广东,2024-11-29 08:01
9293713768,未知作者,无头像,,地址信息缺失,时间信息缺失
9293713768,黑色sydj,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.345b8299.ZC8DIJYuNwNAoEeJmZED8Q?t=1635925142,                    说实话长得有点ruler了,河南,2024-11-29 08:03
9293713768,爱烧烤的火龙,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.c6b45dcb.4OZB5RYaUdVBFV0QSOGkPQ?t=1576822253,                    Ldlfmvp有什么好吹的,广东,2024-11-29 08:07
9293713768,TheShy,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.85edffaf.VVEha__Cf9aQvHeyzO6uAA?t=1731908106,                    多兰危了,广东,2024-11-29 08:11
9293713768,二尺深的高原,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.37108db3.kN8Bk66M-e9kFlsWNSp7DQ?t=1691204449,                    只能说为了给大飞送第六冠脸都不要，开始玩钞能力了，开始营销下一个四个沙兵了,辽宁,2024-11-29 08:13
9297157686,小尹.y,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.1d5df491.quJpd6Cq7qHZpX9rr2KTcA?t=1732475495,                    好像有条也够说过rank分没用，（断人彘,山东,2024-11-30 21:11
9297157686,未知作者,无头像,,地址信息缺失,时间信息缺失
9297157686,冷巷安故人,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.49007ea3.b4Rs5fa-Cl2gqITsPJ1cxw,                    不懂就问这个人以前在lpl什么成绩！我就知道一个反向q,福建,2024-11-30 21:12
9297157686,贴吧用户_J7DJN71,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.f2221efc.VKztSZugqcSJEjc5ytUtZg,                    又评价这个评价那个的 想当拉夫了？,湖北,2024-11-30 21:13
9297157686,混者如飞🤡,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.b3c82071.offcPt3qiOOCWo6z4kt3yQ?t=1702660291,                    这玩吃鸡的孤 儿也能评论了,河南,2024-11-30 21:14
9297157686,阴你那边抱抱你,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.72ab3d7d.NYeouhiSB2P_MKapvzqOcw?t=1622131309,                    ,山西,2024-11-30 21:18
9297157686,贴吧用户_Ja52AMM,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.c4152f4b.jdbekl6G7i-X9wVCeuiSHA,                    逃兵也能大声说话了？他和miss在lol属于最低级的🐶,上海,2024-11-30 21:18
9297157686,cheng78319025,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.ae76bf30.64e46p2HgS9KNNMsfCx7RQ?t=1725434910,                    ,福建,2024-11-30 21:18
9297157686,未知作者,无头像,,地址信息缺失,时间信息缺失
9297157686,上仙下凡-,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.3459880e.NCqDIEuJVYclVURSRfmVvQ?t=1551777208,                    下场太早了，等没出成绩再下场🧟都不敢顶嘴,广东,2024-11-30 21:19
9297157686,烧烤绯玉丸🥵,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.943f2dda.jKfEadHdA8Bne8lZ6PSwxA?t=1580723981,                    抖二中无所谓的,重庆,2024-11-30 21:19
9297157686,橙路瑜雯啵啵,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.7a0b07b4.xpExvfqllFNoWf-iggY6bw?t=1691499752,                    不是一个级别的别碰瓷,陕西,2024-11-30 21:19
9297157686,泰相也干了！,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.a8298c69.8R-H9qWRd1M4U6UdY-xKrg?t=1719870573,                    本来就是16强+个叛徒，谁把他的话当回事啊,湖南,2024-11-30 21:21
9297157686,贴吧用户_GbQXPUt,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.fb542dda.KPA6YIs3B6vs0LxUOn3UXw?t=1719596721,                    两个主播，无人在意,湖南,2024-11-30 21:21
9297157686,深中文毒,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.a826a06d.wifk8kmSH0cPjY6I1mQ14w?t=1702734864,                    还是比较客观的叭,内蒙古,2024-11-30 21:22
9297157686,未知作者,无头像,,地址信息缺失,时间信息缺失
9297157686,噬魂天琊,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.cfe21f87.yokxxElEgsQQabpwBamdvQ?t=1729417862,                    天刀好玩不,江苏,2024-11-30 21:23
9297157686,坏女人玛奇玛的御主,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.ced60ce5.BVaJ27YMcrUP8IDcr1egEw?t=1721968190,                    宋江也是好起来了，能被godv评价了,山东,2024-11-30 21:25
9297157686,水氵氵,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.b0c23e6f.qPXABfDMtw4rUs65Y5mXjw?t=1672589556,                    野狗别来碰瓷大断了，特别是当逃兵的,广东,2024-11-30 21:27
9297157686,黑色高级战车,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.b3cbc274.GE4evSjBEVH3aj_Rssetvw?t=1654842111,                    直播打天刀，皮肤选皎月?,河南,2024-11-30 21:30
9297157686,坤汁豆腐😋,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.84fcdd50.JZ876BCDqPQz7li4UN-qeg?t=1709859057,                    马脸确实爱送，不过这人是谁啊。蹭热度有点早吧，ig传言的阵容不是还没确定吗,河北,2024-11-30 21:33
9297157686,死蚊子gxyy,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.7d46942.MsCtYysVHT7ziDBXNrwh0Q?t=1676684874,                    除了B站解说小团体的孝子，很难想象S15前夕还有人在意十年前的一条路边16强中单,云南,2024-11-30 21:33
9297157686,未知作者,无头像,,地址信息缺失,时间信息缺失
9297157686,96LINE👿,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.916a984._l6O_wLDlNkCXPhFNEzjqA?t=1731230404,                    北美观众怕是都不念叨比尔森了，中国抖音这边还一直怀念比尔森亲儿子逃兵韦,湖北,2024-11-30 21:36
9297157686,滴滴答答大大滴,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.29340416.SVO20eAW18_7h2lQKtc7WQ?t=1731772733,                    在吃鸡也是条丧家之犬,河南,2024-11-30 21:40
